id_aluno,evasao,sexo,idade,etapa_ensino,renda_familiar,nivel_socioeconomico,frequencia_escolar,notas_medias,repetente,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,distancia_da_escola_km,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
375,True,Masculino,18,1ª série EM,444.95,N1,86.3,6.2,False,True,False,False,False,False,Alto,Bom,Alta,False,Baixa,False,4.6,False,Moderado,Boa,Completa,Baixa,Boa,0.3753678634490877,True
376,True,Masculino,16,2ª série EM,881.12,N3,61.2,7.9,False,False,False,False,False,False,Baixo,Bom,Baixa,False,Alta,False,3.0,False,Alto,Boa,Parcial,Baixa,Boa,0.2639788110653325,True
377,False,Feminino,15,2ª série EM,953.12,N7,97.8,6.5,False,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,0.4,True,Moderado,Boa,Completa,Alta,Boa,0.1642142436727487,False
378,False,Masculino,13,6º ano,374.68,N5,62.3,3.7,False,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,2.3,True,Alto,Regular,Insuficiente,Média,Ruim,0.444526191877575,False
379,True,Feminino,21,3ª série EM,795.72,N1,71.9,7.0,False,False,False,False,False,False,Alto,Bom,Média,False,Alta,False,2.5,False,Baixo,Boa,Completa,Média,Boa,0.25647439670394345,False
380,True,Feminino,19,9º ano,456.55,N5,72.3,7.7,True,False,False,False,False,False,Médio,Bom,Baixa,False,Alta,False,1.5,False,Moderado,Boa,Parcial,Baixa,Ruim,0.3709535020600353,True
381,True,Outro,11,5º ano,860.48,N3,99.7,5.7,False,False,False,False,False,False,Baixo,Regular,Baixa,False,Média,False,0.7,False,Alto,Ruim,Completa,Alta,Ruim,0.1911418481459682,False
382,False,Masculino,19,8º ano,1494.73,N3,70.0,4.1,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,2.0,True,Alto,Boa,Completa,Média,Regular,0.3928781636256622,False
383,False,Masculino,12,6º ano,2455.48,N1,98.5,6.0,False,False,False,False,False,False,Médio,Bom,Média,True,Alta,False,2.9,False,Baixo,Ruim,Completa,Alta,Ruim,0.18319599764567393,False
384,False,Feminino,22,1ª série EM,897.39,N5,99.9,6.6,False,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,1.7,True,Baixo,Ruim,Completa,Alta,Boa,0.15052972336668627,False
385,True,Feminino,16,5º ano,508.09,N3,86.3,8.7,False,False,True,False,False,False,Médio,Bom,Alta,True,Média,False,1.7,False,Alto,Regular,Completa,Média,Boa,0.11786344908769869,False
386,False,Masculino,22,1ª série EM,1032.51,N4,99.5,7.3,False,False,False,False,False,False,Alto,Bom,Média,True,Alta,False,3.3,True,Alto,Regular,Completa,Média,Boa,0.12139493819894057,False
387,True,Masculino,21,7º ano,231.12,N1,60.2,5.4,False,False,False,False,False,False,Alto,Ruim,Alta,False,Baixa,True,2.1,False,Baixo,Boa,Insuficiente,Alta,Regular,0.37875220718069447,False
388,False,Masculino,13,3ª série EM,410.96,N4,54.8,7.1,False,False,False,False,False,False,Médio,Bom,Alta,False,Baixa,True,3.4,False,Moderado,Regular,Completa,Alta,Boa,0.3275456150676869,False
389,False,Masculino,14,7º ano,479.7,N6,96.2,6.9,True,False,False,False,False,False,Baixo,Ruim,Alta,False,Alta,False,2.5,True,Alto,Boa,Completa,Média,Boa,0.30076515597410236,False
390,False,Masculino,12,3ª série EM,998.76,N1,90.5,5.4,False,False,False,True,False,False,Alto,Bom,Média,True,Alta,False,2.6,False,Moderado,Ruim,Completa,Alta,Boa,0.24499705709240727,True
391,False,Masculino,19,2ª série EM,529.38,N4,73.8,8.1,True,True,False,False,False,False,Alto,Bom,Média,True,Alta,False,1.9,False,Alto,Boa,Completa,Alta,Ruim,0.49381989405532667,True
392,True,Masculino,11,2ª série EM,701.57,N7,99.2,7.4,False,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,False,2.6,False,Baixo,Regular,Insuficiente,Baixa,Ruim,0.11830488522660385,False
393,True,Masculino,18,5º ano,1190.92,N5,68.1,8.1,False,False,False,True,False,False,Médio,Bom,Alta,False,Média,False,0.7,True,Baixo,Ruim,Insuficiente,Alta,Boa,0.22469099470276638,False
394,False,Masculino,17,7º ano,1151.28,N7,82.1,5.3,True,True,False,False,False,False,Médio,Bom,Alta,True,Alta,False,1.8,False,Alto,Boa,Completa,Alta,Boa,0.5807828134196588,False
395,False,Feminino,17,3ª série EM,651.89,N3,50.2,5.2,False,False,False,False,False,False,Baixo,Regular,Baixa,False,Alta,False,1.4,False,Moderado,Boa,Completa,Baixa,Regular,0.43172454384932313,True
396,True,Masculino,12,6º ano,679.16,N3,53.0,8.1,False,False,False,False,False,False,Baixo,Ruim,Alta,False,Baixa,False,1.5,True,Alto,Ruim,Completa,Média,Boa,0.29134785167745736,True
397,True,Feminino,14,2ª série EM,442.72,N6,75.5,7.5,False,False,False,True,False,False,Médio,Regular,Média,False,Baixa,True,3.6,False,Moderado,Boa,Insuficiente,Média,Boa,0.218510888758093,False
398,True,Masculino,19,1ª série EM,410.09,N5,84.6,6.7,False,False,False,False,False,False,Médio,Bom,Média,True,Baixa,False,2.1,True,Alto,Boa,Completa,Média,Ruim,0.21365509123013537,False
399,False,Masculino,20,6º ano,1697.19,N5,58.1,8.1,False,True,False,False,False,False,Médio,Bom,Baixa,False,Alta,False,2.5,False,Baixo,Boa,Insuficiente,Alta,Regular,0.41597998822836957,True
400,True,Masculino,11,9º ano,973.05,N5,64.9,5.3,False,False,False,False,False,False,Alto,Regular,Média,False,Média,False,1.2,False,Alto,Boa,Completa,Baixa,Ruim,0.3624190700412007,False
401,True,Masculino,22,3ª série EM,428.95,N6,51.3,7.1,True,False,False,False,False,False,Baixo,Bom,Baixa,True,Alta,False,2.2,False,Moderado,Boa,Completa,Alta,Ruim,0.49014125956444976,False
402,True,Feminino,18,5º ano,653.7,N1,62.0,6.1,False,True,False,False,False,False,Baixo,Bom,Baixa,False,Baixa,False,2.7,False,Moderado,Boa,Completa,Média,Regular,0.487051206592113,False
403,False,Masculino,10,6º ano,881.2,N7,59.2,3.3,True,False,True,False,False,False,Alto,Bom,Média,True,Média,False,2.2,False,Moderado,Regular,Completa,Baixa,Boa,0.6230135373749265,True
404,True,Feminino,21,3ª série EM,576.1,N5,95.6,4.8,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,3.2,False,Alto,Boa,Completa,Alta,Boa,0.24896998234255446,False
405,False,Masculino,12,3ª série EM,474.36,N2,97.0,7.2,True,False,False,False,True,False,Alto,Bom,Alta,True,Alta,False,1.2,False,Moderado,Regular,Parcial,Alta,Ruim,0.5782813419658623,True
406,False,Feminino,18,3ª série EM,590.81,N6,92.7,6.9,True,False,False,False,False,False,Alto,Ruim,Alta,False,Alta,False,1.7,False,Alto,Ruim,Insuficiente,Média,Regular,0.31621542083578574,True
407,False,Masculino,12,3ª série EM,809.01,N4,92.4,5.1,False,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,4.0,False,Alto,Regular,Parcial,Média,Regular,0.24985285462036494,True
408,False,Masculino,16,1ª série EM,450.33,N5,79.0,4.8,False,False,False,True,False,False,Alto,Ruim,Média,True,Alta,False,1.1,True,Moderado,Boa,Parcial,Média,Regular,0.322248381400824,False
409,True,Masculino,12,8º ano,552.7,N6,65.4,5.3,False,False,False,False,False,False,Alto,Ruim,Baixa,False,Alta,False,3.1,False,Moderado,Boa,Completa,Alta,Regular,0.36021188934667453,False
410,False,Feminino,17,2ª série EM,507.62,N1,68.6,6.1,False,False,False,False,False,False,Médio,Bom,Alta,True,Alta,False,1.3,True,Baixo,Boa,Completa,Alta,Boa,0.3107710417892878,False
411,True,Masculino,20,3ª série EM,528.02,N1,63.7,5.5,False,True,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,0.5,False,Moderado,Boa,Insuficiente,Alta,Boa,0.5060329605650382,False
412,False,Feminino,12,3ª série EM,2018.06,N1,94.5,5.4,False,True,False,False,False,False,Médio,Ruim,Baixa,False,Média,False,2.1,True,Moderado,Regular,Completa,Baixa,Ruim,0.37448499117127715,False
413,False,Feminino,22,9º ano,1387.55,N6,62.1,8.4,False,False,False,False,False,False,Alto,Regular,Alta,False,Baixa,False,1.7,False,Moderado,Ruim,Completa,Média,Ruim,0.23793407886992346,True
414,False,Masculino,13,1ª série EM,1006.15,N1,84.3,5.3,False,False,False,False,False,False,Alto,Bom,Média,True,Alta,False,2.1,False,Moderado,Ruim,Parcial,Baixa,Ruim,0.2767804590935845,True
415,False,Masculino,21,5º ano,604.57,N3,51.4,5.5,False,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,1.9,False,Alto,Ruim,Completa,Alta,Regular,0.41318422601530314,False
416,False,Masculino,18,2ª série EM,417.08,N6,50.4,7.1,False,False,False,False,False,False,Médio,Regular,Alta,True,Baixa,False,0.1,False,Moderado,Boa,Completa,Alta,Boa,0.3469688051795174,True
417,True,Masculino,21,7º ano,726.87,N6,69.0,6.8,False,False,False,True,False,False,Baixo,Bom,Alta,True,Alta,False,1.3,False,Alto,Ruim,Completa,Média,Ruim,0.27810476751030017,False
418,False,Feminino,10,9º ano,757.55,N3,95.6,6.4,False,False,False,True,False,False,Médio,Bom,Baixa,False,Baixa,False,0.6,False,Moderado,Boa,Completa,Alta,Boa,0.17834020011771634,False
419,True,Masculino,13,9º ano,604.44,N6,54.1,8.3,False,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,1.6,True,Baixo,Boa,Parcial,Média,Boa,0.27766333137139493,False
420,False,Masculino,13,9º ano,1122.06,N2,68.6,5.2,False,False,False,False,False,False,Médio,Regular,Média,False,Alta,False,3.2,False,Alto,Regular,Completa,Baixa,Ruim,0.3505002942907593,True
421,True,Feminino,22,6º ano,841.7,N1,70.4,6.5,False,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,1.3,False,Moderado,Boa,Parcial,Baixa,Regular,0.285167745732784,True
422,True,Feminino,11,3ª série EM,426.53,N6,89.9,7.4,False,False,True,False,False,False,Médio,Regular,Alta,False,Média,False,1.3,False,Alto,Ruim,Parcial,Média,Regular,0.159358446144791,False
423,False,Masculino,18,6º ano,590.66,N4,99.6,7.9,True,False,False,False,False,False,Médio,Ruim,Alta,False,Alta,True,1.8,False,Moderado,Ruim,Completa,Alta,Boa,0.2416127133608005,False
424,True,Masculino,18,9º ano,720.24,N5,75.5,5.3,False,False,False,False,False,False,Alto,Bom,Alta,False,Alta,False,2.3,False,Baixo,Boa,Completa,Média,Boa,0.3156268393172455,False
425,True,Feminino,17,6º ano,280.8,N7,54.3,7.0,False,False,False,True,False,False,Alto,Regular,Média,False,Média,False,1.4,False,Moderado,Regular,Parcial,Alta,Ruim,0.33416715715126544,True
426,True,Masculino,14,8º ano,701.36,N4,81.2,9.4,False,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,4.4,False,Moderado,Regular,Parcial,Baixa,Regular,0.10947616244849909,False
427,True,Masculino,13,3ª série EM,456.99,N4,77.1,7.8,True,False,False,False,False,False,Alto,Ruim,Baixa,False,Alta,True,2.1,False,Baixo,Boa,Completa,Baixa,Ruim,0.3453502060035315,False
428,True,Masculino,13,3ª série EM,509.83,N3,93.7,6.4,False,False,False,False,False,False,Médio,Regular,Alta,True,Baixa,False,1.3,False,Alto,Ruim,Parcial,Alta,Regular,0.1867274867569158,False
429,False,Masculino,20,6º ano,1493.11,N2,63.7,8.6,False,False,False,False,False,False,Alto,Regular,Baixa,False,Média,False,1.0,False,Alto,Regular,Completa,Alta,Boa,0.22204237786933492,True
430,False,Masculino,13,2ª série EM,389.43,N4,82.6,10.0,False,False,False,True,False,False,Alto,Bom,Baixa,False,Média,False,1.4,False,Alto,Regular,Completa,Alta,Boa,0.0768098881695115,False
431,False,Masculino,14,9º ano,415.64,N5,79.8,8.3,True,False,False,False,True,False,Baixo,Bom,Baixa,True,Média,False,1.3,False,Alto,Regular,Completa,Média,Regular,0.605650382577987,True
432,True,Masculino,13,8º ano,984.94,N5,84.0,7.8,False,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,0.0,True,Baixo,Boa,Completa,Alta,Regular,0.1677457327839906,False
433,True,Masculino,22,3ª série EM,540.36,N2,71.1,5.7,False,False,True,False,False,False,Médio,Ruim,Baixa,False,Alta,False,2.9,False,Alto,Boa,Completa,Alta,Boa,0.3173925838728664,True
434,True,Feminino,14,7º ano,337.92,N4,50.1,4.0,False,False,False,False,False,True,Alto,Ruim,Alta,True,Média,False,1.0,True,Moderado,Boa,Completa,Alta,Boa,0.48513831665685697,False
435,True,Masculino,15,7º ano,865.55,N4,57.8,5.1,True,False,False,False,False,False,Baixo,Bom,Alta,False,Baixa,False,1.8,False,Moderado,Ruim,Parcial,Alta,Boa,0.549735138316657,False
436,False,Masculino,20,2ª série EM,1446.4,N4,67.0,7.4,False,True,False,False,False,False,Alto,Bom,Alta,False,Baixa,False,2.3,False,Moderado,Boa,Completa,Alta,Regular,0.40759270158917016,True
437,True,Feminino,12,3ª série EM,585.38,N4,80.5,6.3,True,False,False,False,False,False,Médio,Bom,Média,False,Média,False,1.8,False,Moderado,Regular,Parcial,Média,Boa,0.3965567981165391,False
438,True,Feminino,14,1ª série EM,619.61,N3,81.7,7.0,False,True,False,False,False,False,Médio,Bom,Baixa,False,Baixa,True,1.1,False,Alto,Regular,Completa,Alta,Ruim,0.3603590347263096,False
439,True,Feminino,11,3ª série EM,347.18,N7,61.7,7.8,True,False,False,False,False,False,Médio,Regular,Alta,False,Média,False,2.3,False,Moderado,Regular,Completa,Baixa,Boa,0.4133313713949382,False
440,False,Feminino,16,8º ano,1156.35,N1,63.8,6.0,False,False,False,True,False,False,Baixo,Regular,Alta,False,Média,False,2.9,True,Moderado,Ruim,Completa,Alta,Ruim,0.3363743378457917,False
441,True,Masculino,17,1ª série EM,876.43,N6,79.8,8.3,False,False,False,False,False,False,Médio,Regular,Alta,False,Média,False,1.6,True,Baixo,Boa,Completa,Média,Ruim,0.16421424367274864,False
442,True,Masculino,16,3ª série EM,339.86,N7,87.4,2.9,False,False,False,False,False,False,Médio,Bom,Alta,True,Alta,False,2.9,True,Alto,Ruim,Completa,Média,Ruim,0.36904061212477923,False
443,False,Feminino,10,8º ano,479.83,N4,58.9,6.9,False,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,True,0.4,False,Alto,Boa,Completa,Alta,Regular,0.31827545615067687,False
444,True,Feminino,18,9º ano,532.25,N4,80.2,6.8,False,True,False,False,False,False,Alto,Bom,Alta,False,Alta,False,2.5,False,Alto,Regular,Completa,Alta,Boa,0.37580929958799286,False
445,False,Masculino,21,6º ano,725.57,N1,57.7,7.3,False,False,False,False,False,False,Médio,Bom,Alta,True,Média,False,3.1,True,Moderado,Regular,Completa,Média,Boa,0.30591524426133015,False
446,False,Masculino,21,2ª série EM,375.34,N2,88.1,8.1,True,False,False,False,True,False,Médio,Ruim,Média,False,Alta,False,3.2,False,Baixo,Boa,Completa,Baixa,Regular,0.5778399058269571,True
447,True,Feminino,10,6º ano,502.59,N1,53.1,6.1,True,False,False,True,False,False,Baixo,Bom,Baixa,True,Baixa,False,4.1,False,Moderado,Regular,Completa,Alta,Regular,0.5263390229546793,True
448,True,Feminino,17,1ª série EM,524.5,N3,60.5,7.1,False,False,False,False,False,False,Médio,Ruim,Alta,False,Média,False,2.7,False,Moderado,Boa,Completa,Baixa,Ruim,0.3023837551500883,False
449,False,Feminino,12,7º ano,1347.63,N7,64.5,5.0,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,2.6,True,Alto,Ruim,Completa,Alta,Regular,0.3774278987639788,True
450,False,Masculino,13,6º ano,826.54,N3,57.9,6.0,False,False,False,False,False,False,Médio,Bom,Alta,True,Baixa,False,2.4,False,Alto,Regular,Completa,Média,Boa,0.3624190700412007,False
451,False,Masculino,11,7º ano,279.01,N4,78.3,6.0,False,False,False,False,False,False,Alto,Bom,Alta,False,Média,False,1.7,True,Baixo,Regular,Parcial,Baixa,Boa,0.2723660977045321,False
452,False,Feminino,22,9º ano,505.56,N1,81.1,6.5,False,False,False,False,False,False,Baixo,Regular,Alta,False,Alta,False,1.6,False,Moderado,Boa,Completa,Média,Ruim,0.23793407886992352,True
453,True,Masculino,21,2ª série EM,1133.85,N3,92.8,6.2,False,False,True,False,False,False,Médio,Bom,Média,True,Alta,False,1.3,True,Baixo,Boa,Completa,Média,Boa,0.19952913478516776,False
454,True,Feminino,14,8º ano,1775.92,N3,52.0,4.3,False,False,False,False,False,False,Baixo,Bom,Média,False,Alta,False,1.4,False,Baixo,Regular,Completa,Média,Regular,0.4635079458505003,False
455,False,Masculino,21,1ª série EM,804.72,N3,56.6,6.7,False,False,False,False,False,True,Médio,Ruim,Baixa,False,Baixa,False,4.1,False,Moderado,Ruim,Insuficiente,Alta,Regular,0.33725721012360205,True
456,False,Feminino,20,9º ano,453.49,N7,73.2,9.7,False,False,False,False,False,False,Alto,Ruim,Baixa,False,Média,False,2.3,False,Baixo,Ruim,Completa,Média,Ruim,0.13154796939376104,False
457,False,Masculino,11,6º ano,749.38,N2,95.7,7.2,False,False,False,False,False,False,Alto,Regular,Média,False,Alta,False,2.7,False,Moderado,Regular,Completa,Média,Regular,0.142583872866392,False
458,True,Feminino,21,7º ano,606.9,N7,89.2,8.5,False,False,True,False,False,False,Baixo,Ruim,Alta,False,Alta,True,2.4,False,Moderado,Regular,Parcial,Alta,Boa,0.1138905238375515,False
459,False,Feminino,17,2ª série EM,937.11,N5,88.1,7.5,False,True,False,False,False,False,Alto,Bom,Alta,False,Alta,True,2.9,False,Alto,Boa,Completa,Alta,Boa,0.31003531489111247,False
460,True,Masculino,18,3ª série EM,554.25,N1,98.1,5.3,False,False,False,False,False,True,Alto,Regular,Média,False,Alta,False,1.5,False,Alto,Ruim,Completa,Média,Boa,0.21586227192466162,False
461,False,Outro,17,7º ano,596.7,N4,55.0,8.9,False,False,False,False,False,False,Médio,Regular,Alta,False,Alta,False,2.5,False,Baixo,Boa,Completa,Alta,Regular,0.24720423778693348,True
462,True,Masculino,15,7º ano,1043.32,N7,79.7,6.9,False,False,False,False,False,False,Baixo,Bom,Média,True,Alta,False,1.9,False,Baixo,Ruim,Completa,Baixa,Boa,0.22645673925838727,False
463,False,Feminino,10,7º ano,1258.53,N3,61.2,7.3,False,False,True,False,False,False,Médio,Bom,Alta,False,Alta,False,3.4,False,Alto,Regular,Parcial,Alta,Ruim,0.2904649793996468,False
464,True,Masculino,15,9º ano,701.97,N3,99.6,6.1,False,False,False,True,False,True,Alto,Bom,Média,False,Média,False,3.5,False,Alto,Ruim,Completa,Baixa,Boa,0.17392583872866393,False
465,True,Feminino,22,7º ano,457.45,N7,80.4,6.8,False,False,False,False,False,False,Alto,Bom,Alta,True,Média,False,1.5,False,Moderado,Regular,Completa,Alta,Boa,0.227781047675103,False
466,False,Feminino,19,6º ano,360.62,N7,80.6,7.7,True,False,False,False,False,False,Baixo,Ruim,Baixa,True,Alta,False,1.4,False,Moderado,Ruim,Insuficiente,Média,Boa,0.33431430253090055,True
467,False,Feminino,19,7º ano,752.19,N4,65.9,5.8,False,False,False,False,False,False,Médio,Ruim,Alta,False,Alta,False,1.6,False,Alto,Boa,Parcial,Média,Boa,0.33593290170688644,True
468,False,Masculino,10,2ª série EM,504.43,N4,80.2,6.5,False,False,True,True,False,False,Médio,Ruim,Baixa,False,Média,False,1.2,False,Moderado,Regular,Completa,Alta,Regular,0.24190700412007063,True
469,True,Feminino,17,2ª série EM,348.68,N4,53.8,6.1,True,False,True,False,False,False,Médio,Bom,Alta,False,Alta,False,0.5,False,Baixo,Regular,Completa,Baixa,Boa,0.5232489699823426,True
470,True,Feminino,20,3ª série EM,921.13,N7,76.1,8.2,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,1.0,False,Alto,Ruim,Completa,Média,Boa,0.18496174220129494,False
471,False,Masculino,15,3ª série EM,543.22,N3,87.9,5.5,False,True,False,False,False,False,Alto,Regular,Baixa,False,Média,True,2.0,True,Moderado,Boa,Parcial,Média,Boa,0.3992054149499706,False
472,False,Feminino,22,2ª série EM,408.61,N2,97.4,4.4,False,False,False,False,False,False,Médio,Regular,Média,True,Média,False,1.3,False,Alto,Ruim,Completa,Média,Boa,0.25868157739846964,False
473,True,Masculino,20,8º ano,1332.13,N3,58.7,7.3,False,False,False,False,False,False,Baixo,Regular,Alta,True,Baixa,False,1.9,False,Moderado,Regular,Parcial,Alta,Boa,0.3015008828722778,False
474,True,Masculino,11,9º ano,526.43,N7,53.3,7.6,False,False,True,False,False,False,Alto,Ruim,Alta,True,Baixa,False,0.7,False,Alto,Regular,Completa,Baixa,Ruim,0.31209535020600354,True
475,False,Masculino,19,7º ano,465.19,N4,94.7,5.2,True,False,False,False,False,False,Baixo,Regular,Média,False,Baixa,False,2.3,False,Alto,Ruim,Parcial,Alta,Boa,0.38243084167157154,False
476,False,Masculino,10,8º ano,382.18,N4,86.9,5.0,False,False,False,False,False,False,Alto,Ruim,Baixa,False,Alta,False,2.6,False,Alto,Boa,Completa,Baixa,Boa,0.27854620364920535,False
477,True,Masculino,22,5º ano,387.19,N4,88.4,4.4,False,False,False,False,False,False,Alto,Ruim,Baixa,True,Alta,False,2.2,False,Alto,Regular,Parcial,Baixa,Ruim,0.29841082989994105,False
478,True,Masculino,15,1ª série EM,952.2,N3,81.0,7.4,False,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,2.6,False,Moderado,Ruim,Completa,Baixa,Regular,0.19864626250735726,False
479,False,Masculino,18,9º ano,296.92,N5,97.0,3.8,False,False,False,False,False,False,Alto,Regular,Alta,False,Baixa,False,3.2,False,Moderado,Ruim,Completa,Média,Regular,0.286933490288405,True
