id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
9311,4° EF,False,13,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,92.6,3.4,Médio,1851.52,2.0,False,True,False,False,Boa,False
9312,5° EF,False,14,Feminino,False,True,True,True,Preta,Urbana,Evadido,False,95.0,7.2,Baixo,4858.07,2.9,False,False,False,False,Regular,False
9313,9° EF,False,10,Feminino,False,True,True,True,Parda,Urbana,Em andamento,False,85.7,6.0,Baixo,1750.29,1.2,False,False,False,False,Ruim,False
9314,5° EF,False,15,Outro,True,False,False,False,Branca,Urbana,Aprovado,False,99.8,7.7,Médio,1591.84,1.7,False,False,False,False,Regular,False
9315,7° EF,False,12,Outro,False,True,True,False,Branca,Urbana,Aprovado,False,85.0,7.9,Alto,2396.31,2.7,False,False,False,False,Ruim,False
9316,2° EF,False,11,Outro,False,False,False,False,Preta,Urbana,Evadido,False,94.6,5.9,Baixo,9874.62,2.5,False,False,False,True,Boa,False
9317,1° EM,False,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,84.6,6.8,Médio,1253.06,0.8,True,False,False,False,Boa,False
9318,5° EF,False,15,Outro,False,True,False,False,Branca,Urbana,Aprovado,False,81.0,9.5,Alto,3140.01,1.1,False,False,False,False,Boa,False
9319,8° EF,False,11,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,84.3,5.8,Médio,2814.03,0.7,False,False,False,False,Boa,False
9320,9° EF,False,12,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,80.1,2.4,Baixo,4905.8,1.7,False,False,True,False,Boa,False
9321,3° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,77.7,6.7,Baixo,2500.45,2.9,False,False,False,False,Ruim,False
9322,2° EM,False,13,Outro,False,True,False,False,Parda,Urbana,Aprovado,True,84.9,7.2,Baixo,1665.43,2.5,False,False,False,False,Boa,False
9323,8° EF,False,16,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,78.4,3.9,Baixo,1956.84,1.9,False,False,False,False,Regular,False
9324,6° EF,False,13,Feminino,True,True,True,False,Branca,Urbana,Reprovado,False,88.0,7.5,Médio,1551.16,0.3,False,False,False,False,Boa,False
9325,3° EF,False,14,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,71.2,7.8,Médio,1285.07,3.1,False,False,False,True,Boa,False
9326,3° EM,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,86.5,1.1,Muito baixo,1466.45,1.5,False,False,False,False,Boa,False
9327,9° EF,False,18,Masculino,False,True,False,False,Amarela,Urbana,Reprovado,False,98.6,2.8,Muito baixo,2278.36,1.7,False,False,False,False,Boa,False
9328,3° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,84.8,5.5,Médio,1201.37,1.6,False,False,False,False,Regular,False
9329,5° EF,False,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,78.0,5.9,Alto,1267.11,0.5,True,False,False,False,Regular,False
9330,1° EM,False,18,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,83.5,5.1,Médio,2511.34,3.5,True,False,False,True,Boa,False
9331,9° EF,False,8,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,94.3,5.6,Médio,1656.87,3.7,False,False,False,False,Boa,False
9332,1° EM,False,15,Feminino,True,True,False,False,Parda,Urbana,Reprovado,False,83.7,6.4,Muito baixo,1172.29,1.8,False,False,False,False,Boa,False
9333,6° EF,False,8,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,85.4,8.3,Baixo,880.8,0.4,False,False,False,False,Boa,False
9334,9° EF,True,13,Masculino,True,True,True,False,Parda,Urbana,Evadido,False,82.9,4.1,Muito baixo,554.46,4.1,False,False,False,True,Ruim,True
9335,5° EF,False,13,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,82.3,2.3,Baixo,4429.02,2.6,False,False,False,True,Boa,False
9336,3° EF,False,17,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,87.5,6.8,Baixo,2556.41,1.8,False,False,False,False,Boa,False
9337,8° EF,False,6,Masculino,False,True,False,True,Parda,Urbana,Reprovado,False,73.8,5.8,Muito baixo,4760.24,4.6,False,False,False,False,Ruim,False
9338,3° EM,False,11,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,79.5,5.7,Médio,456.29,2.9,False,False,False,False,Ruim,False
9339,4° EF,False,10,Outro,False,True,True,False,Branca,Rural,Aprovado,False,80.7,7.8,Médio,1359.87,1.1,False,False,False,False,Boa,False
9340,6° EF,False,16,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,87.2,5.9,Muito alto,2808.87,0.3,False,False,False,False,Boa,False
9341,9° EF,False,8,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,95.0,6.7,Médio,1179.41,1.6,False,False,False,False,Ruim,False
9342,7° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,84.7,9.1,Baixo,1314.73,4.1,False,False,False,False,Ruim,False
9343,1° EM,False,18,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,85.3,7.5,Médio,10065.95,1.6,False,False,False,True,Boa,False
9344,1° EM,False,12,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,83.4,6.9,Baixo,2359.04,1.9,False,False,False,True,Boa,False
9345,1° EF,False,14,Outro,False,True,True,False,Preta,Urbana,Aprovado,False,83.9,8.3,Médio,2882.61,0.8,False,False,False,True,Regular,False
9346,3° EM,False,6,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,85.9,1.1,Médio,5640.88,1.5,False,True,False,True,Regular,False
9347,9° EF,False,9,Feminino,False,True,True,True,Parda,Rural,Evadido,False,97.0,6.9,Baixo,1098.52,1.9,False,False,False,False,Boa,False
9348,2° EM,True,18,Feminino,False,True,False,False,Branca,Rural,Evadido,False,55.3,5.9,Alto,1191.31,3.2,True,False,False,False,Regular,True
9349,8° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Evadido,False,90.6,7.5,Médio,1376.48,1.8,False,False,False,False,Regular,False
9350,2° EM,False,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,96.6,6.6,Muito baixo,3054.31,1.8,False,False,False,False,Ruim,False
9351,2° EF,False,16,Masculino,False,True,False,False,Branca,Urbana,Em andamento,False,86.2,2.5,Muito baixo,1381.68,1.3,False,True,False,False,Ruim,False
9352,5° EF,False,8,Outro,False,True,True,False,Branca,Urbana,Aprovado,False,91.2,5.4,Médio,1904.52,2.7,False,False,False,False,Boa,False
9353,2° EM,False,16,Feminino,True,True,False,True,Branca,Urbana,Aprovado,False,89.8,9.0,Médio,254.59,3.1,False,False,False,True,Boa,False
9354,3° EF,False,18,Outro,True,True,True,False,Preta,Urbana,Em andamento,False,84.3,9.9,Baixo,307.09,3.4,True,False,False,True,Boa,False
9355,1° EF,False,9,Feminino,False,True,False,True,Branca,Rural,Aprovado,False,78.0,7.3,Baixo,1603.38,0.9,True,True,False,True,Boa,False
9356,1° EM,False,17,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,81.0,8.3,Baixo,6279.54,0.5,False,False,False,False,Ruim,False
9357,1° EM,False,8,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,73.4,8.5,Baixo,2356.64,2.0,False,False,False,False,Ruim,False
9358,3° EF,False,6,Feminino,False,True,True,False,Indígena,Urbana,Aprovado,False,93.7,9.0,Baixo,4423.55,2.9,False,False,False,True,Boa,False
9359,2° EM,False,15,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,88.7,7.7,Médio,4376.18,2.0,False,False,False,True,Regular,False
9360,9° EF,False,14,Feminino,False,True,False,True,Preta,Urbana,Aprovado,False,94.2,5.4,Alto,1246.43,1.4,False,False,True,False,Regular,False
9361,7° EF,False,19,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,83.1,9.2,Médio,722.59,2.6,False,False,False,True,Regular,False
9362,1° EM,False,11,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,94.6,9.0,Baixo,104.45,4.5,True,False,False,False,Regular,False
9363,6° EF,False,9,Masculino,False,True,False,False,Parda,Rural,Reprovado,False,83.6,1.2,Muito baixo,2931.1,0.7,False,False,False,True,Boa,False
9364,3° EF,False,18,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,77.3,5.1,Médio,4674.69,3.3,False,False,False,True,Boa,False
9365,4° EF,False,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,88.7,4.0,Muito alto,4072.77,1.6,False,False,False,True,Boa,False
9366,7° EF,False,7,Feminino,False,True,False,False,Parda,Rural,Aprovado,True,98.3,6.4,Médio,4484.3,1.3,False,False,False,False,Regular,False
9367,7° EF,False,19,Masculino,False,False,True,False,Não declarada,Rural,Evadido,False,86.1,9.6,Muito baixo,2728.74,2.8,False,False,False,False,Ruim,False
9368,1° EM,False,9,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,88.3,7.2,Baixo,2095.92,1.7,False,False,False,False,Boa,False
9369,1° EM,False,15,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,86.9,6.0,Alto,5196.33,0.7,False,True,False,False,Regular,False
9370,7° EF,False,6,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,87.1,7.5,Médio,10861.82,2.0,True,False,False,False,Ruim,False
9371,1° EM,False,7,Feminino,False,True,True,False,Parda,Rural,Em andamento,False,80.9,6.3,Alto,1839.87,2.1,False,False,False,False,Boa,False
9372,3° EF,False,17,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,86.3,1.2,Alto,1018.18,2.0,False,False,False,True,Boa,False
9373,1° EF,False,16,Masculino,False,True,True,False,Não declarada,Rural,Aprovado,False,87.9,1.3,Muito baixo,1787.99,2.1,False,False,False,False,Boa,False
9374,2° EM,False,6,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,93.2,6.4,Baixo,1623.42,1.6,False,True,False,False,Ruim,False
9375,1° EF,False,9,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,78.1,9.5,Alto,1228.12,2.9,False,False,False,False,Boa,False
9376,3° EF,False,12,Feminino,True,True,False,False,Parda,Urbana,Aprovado,False,89.5,4.6,Baixo,2608.58,2.3,False,False,False,False,Ruim,False
9377,9° EF,False,9,Feminino,True,False,True,False,Parda,Urbana,Aprovado,True,91.4,7.2,Muito baixo,1168.56,0.3,False,False,False,False,Regular,False
9378,5° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,85.4,9.4,Médio,1703.63,0.2,True,False,False,False,Boa,False
9379,2° EM,False,10,Masculino,True,True,False,True,Parda,Urbana,Em andamento,False,89.0,9.9,Médio,1319.37,3.6,False,False,False,False,Boa,False
9380,4° EF,False,18,Outro,False,True,True,False,Parda,Urbana,Aprovado,False,92.5,7.2,Baixo,1194.82,2.8,False,False,False,True,Boa,False
9381,1° EF,False,8,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,87.2,4.6,Alto,1195.47,2.3,False,False,True,False,Regular,False
9382,4° EF,False,6,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,84.2,9.9,Muito alto,2202.69,1.5,False,False,False,False,Regular,False
9383,7° EF,False,11,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,95.1,5.4,Alto,1381.15,2.4,False,False,False,True,Regular,False
9384,5° EF,False,19,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,99.6,7.9,Médio,1625.39,3.0,False,False,False,False,Regular,False
9385,7° EF,False,12,Outro,True,True,True,False,Parda,Urbana,Reprovado,False,80.9,7.9,Baixo,2644.97,2.2,False,False,False,True,Boa,False
9386,2° EM,False,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,96.7,6.9,Alto,8268.18,2.7,False,False,False,True,Regular,False
9387,2° EM,False,18,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,89.0,7.0,Médio,1367.78,3.9,False,False,False,False,Regular,False
9388,4° EF,False,11,Masculino,False,True,True,False,Indígena,Rural,Aprovado,False,86.9,8.7,Médio,893.8,0.8,True,False,False,True,Boa,False
9389,6° EF,False,11,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,96.8,6.2,Alto,665.29,1.8,False,False,False,False,Boa,False
9390,7° EF,False,12,Masculino,True,False,True,False,Parda,Urbana,Aprovado,False,97.3,6.3,Alto,5561.99,3.1,False,False,False,True,Regular,False
9391,3° EM,False,10,Masculino,False,False,False,False,Branca,Urbana,Aprovado,False,82.6,5.4,Muito baixo,2425.83,1.1,False,False,False,False,Ruim,False
9392,3° EM,False,19,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,84.8,2.4,Médio,3207.99,1.8,False,True,False,True,Boa,False
9393,3° EF,False,10,Masculino,False,True,False,False,Amarela,Urbana,Aprovado,False,95.7,8.2,Baixo,485.84,0.2,True,True,False,False,Boa,False
9394,9° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,87.8,5.8,Médio,9031.68,4.0,False,False,False,True,Boa,False
9395,5° EF,False,6,Masculino,False,True,False,False,Amarela,Urbana,Aprovado,False,83.0,8.0,Médio,3435.35,1.6,False,False,True,False,Regular,False
9396,1° EF,False,14,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,98.8,9.8,Baixo,1403.63,1.9,False,False,False,False,Regular,False
9397,1° EF,False,6,Feminino,False,True,True,False,Branca,Rural,Aprovado,False,80.9,6.3,Médio,2924.31,1.4,False,False,False,False,Regular,False
9398,6° EF,False,10,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,90.3,3.8,Muito alto,3079.54,2.1,False,False,False,True,Boa,False
9399,6° EF,False,17,Feminino,True,True,True,False,Parda,Urbana,Evadido,False,86.4,1.6,Baixo,1575.05,2.1,False,False,False,False,Ruim,False
9400,1° EF,False,7,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,86.9,5.0,Baixo,1607.86,0.2,False,False,False,False,Ruim,False
9401,9° EF,False,7,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,76.5,9.9,Alto,3598.9,0.3,False,False,False,False,Boa,False
9402,4° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,82.2,9.6,Médio,1815.53,3.1,True,False,False,False,Boa,False
9403,7° EF,False,9,Feminino,False,True,True,True,Parda,Urbana,Evadido,False,79.2,5.9,Muito baixo,1589.26,3.0,False,False,False,False,Regular,False
9404,4° EF,False,6,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,93.3,1.9,Baixo,5088.09,2.7,True,False,False,False,Ruim,False
9405,3° EF,False,11,Masculino,True,True,True,True,Parda,Urbana,Em andamento,False,92.2,8.3,Médio,1228.32,0.3,False,False,False,True,Ruim,False
9406,5° EF,False,6,Masculino,False,False,True,False,Branca,Urbana,Evadido,False,94.3,5.5,Baixo,1661.06,3.1,False,False,False,False,Boa,False
9407,3° EF,False,12,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,92.2,3.1,Médio,336.05,0.6,False,False,False,False,Boa,False
9408,7° EF,False,16,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,77.6,9.9,Médio,1153.19,1.6,False,False,True,False,Boa,False
9409,3° EF,False,11,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,99.3,7.2,Baixo,1395.77,1.2,False,False,False,False,Boa,False
9410,7° EF,False,8,Feminino,True,True,True,False,Indígena,Urbana,Aprovado,False,80.0,9.4,Médio,2859.14,5.0,True,False,False,False,Ruim,False
9411,2° EF,False,12,Masculino,False,True,True,False,Amarela,Urbana,Evadido,True,84.6,7.2,Médio,3028.41,2.1,False,False,False,True,Regular,False
9412,9° EF,True,8,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,80.3,9.6,Médio,2587.8,2.9,False,True,False,True,Regular,True
9413,9° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,78.2,5.3,Muito baixo,2242.91,2.3,False,False,False,False,Boa,False
9414,2° EF,False,17,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,79.4,8.5,Baixo,1849.74,2.6,False,False,False,False,Boa,False
9415,6° EF,False,11,Feminino,True,True,True,False,Branca,Urbana,Evadido,False,96.4,8.5,Baixo,1306.85,1.1,False,False,False,True,Ruim,False
9416,1° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,84.2,6.3,Médio,3391.63,3.3,False,False,False,False,Boa,False
9417,8° EF,False,19,Feminino,False,True,True,False,Branca,Rural,Aprovado,True,91.5,8.8,Baixo,1100.47,1.7,False,False,False,True,Boa,False
9418,4° EF,False,16,Feminino,True,True,True,False,Branca,Urbana,Evadido,False,95.9,9.1,Médio,1275.24,0.4,False,True,False,False,Regular,False
9419,7° EF,False,17,Feminino,True,True,True,True,Parda,Urbana,Aprovado,False,99.1,6.7,Baixo,1744.07,1.1,False,False,True,False,Boa,False
9420,7° EF,False,15,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,80.7,7.1,Médio,3120.13,4.0,False,False,False,True,Regular,False
9421,2° EM,False,15,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,77.4,9.2,Alto,1442.24,2.6,False,False,False,False,Regular,False
9422,7° EF,False,13,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,93.1,5.1,Médio,2613.15,1.6,False,True,False,False,Boa,False
9423,7° EF,False,12,Masculino,True,True,False,False,Parda,Urbana,Evadido,False,80.0,6.6,Médio,1207.56,2.8,False,True,False,False,Regular,False
9424,5° EF,False,15,Feminino,True,True,True,False,Branca,Rural,Aprovado,False,89.7,4.0,Médio,2260.61,0.6,False,False,False,False,Boa,False
9425,3° EM,False,12,Feminino,False,True,True,True,Branca,Urbana,Aprovado,False,88.7,5.4,Alto,755.02,2.9,False,False,False,False,Boa,False
9426,1° EM,False,7,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,89.3,7.6,Muito alto,3287.3,3.5,False,False,False,True,Boa,False
9427,4° EF,False,10,Outro,True,True,True,False,Parda,Urbana,Aprovado,False,91.2,5.2,Médio,1379.12,1.2,False,False,False,False,Regular,False
9428,1° EM,False,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,95.7,1.2,Alto,2359.68,2.6,False,False,False,False,Boa,False
9429,6° EF,False,8,Feminino,False,True,True,False,Indígena,Urbana,Aprovado,False,82.6,6.0,Baixo,1337.2,3.1,False,False,False,False,Boa,False
9430,1° EM,False,13,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,89.2,8.2,Médio,1568.93,0.1,False,True,False,False,Regular,False
9431,1° EM,False,10,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,84.3,1.1,Alto,835.29,1.0,False,False,False,True,Boa,False
9432,3° EF,False,10,Masculino,True,True,True,False,Parda,Urbana,Aprovado,True,83.8,6.2,Baixo,1375.99,1.8,False,False,False,False,Ruim,False
9433,9° EF,False,15,Masculino,False,True,True,False,Preta,Rural,Aprovado,False,68.8,6.0,Médio,655.07,2.7,False,False,False,False,Boa,False
9434,4° EF,False,12,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,90.1,5.3,Muito baixo,3057.36,2.3,False,False,False,False,Boa,False
9435,4° EF,False,14,Feminino,False,True,False,False,Amarela,Urbana,Aprovado,False,99.1,8.0,Alto,2683.56,2.1,False,False,False,False,Boa,False
9436,4° EF,False,12,Masculino,True,True,False,False,Preta,Urbana,Aprovado,False,93.6,9.8,Baixo,1305.68,2.0,False,False,False,False,Regular,False
9437,9° EF,False,13,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,81.7,3.4,Médio,3340.0,1.3,True,False,False,False,Regular,False
9438,3° EF,False,15,Feminino,True,True,False,False,Branca,Rural,Aprovado,False,92.6,4.8,Médio,1298.86,0.4,False,False,False,False,Boa,False
9439,1° EF,False,9,Masculino,True,True,True,True,Parda,Rural,Aprovado,False,83.3,8.4,Médio,2364.63,2.1,False,False,False,True,Ruim,False
9440,9° EF,False,9,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,93.4,5.0,Médio,2053.35,1.8,False,True,True,False,Ruim,False
9441,3° EF,False,19,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,95.8,6.6,Baixo,2558.32,2.0,True,False,False,False,Ruim,False
9442,2° EF,False,16,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,84.2,5.2,Baixo,2176.49,1.7,True,False,False,True,Regular,False
9443,3° EF,False,9,Feminino,True,True,False,False,Preta,Rural,Aprovado,False,61.0,4.7,Médio,866.7,2.6,False,False,False,False,Ruim,False
9444,5° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,83.5,5.6,Baixo,2611.49,0.7,False,False,False,False,Boa,False
9445,6° EF,False,9,Masculino,True,False,False,False,Parda,Urbana,Aprovado,False,80.6,9.0,Médio,722.41,2.3,False,False,False,False,Ruim,False
9446,1° EF,False,14,Feminino,False,True,False,False,Parda,Urbana,Em andamento,False,90.5,9.5,Muito baixo,1707.06,0.6,False,False,False,True,Boa,False
9447,3° EM,False,16,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,83.1,8.4,Baixo,3003.62,2.2,False,False,False,False,Regular,False
