id_aluno,etapa_ensino,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,evasao_confirmada
8230,7° EF,16,Feminino,False,False,True,False,Branca,Urbana,Aprovado,False,92.0,3.3,Médio,8354.3,0.9,True,False,True,True,Regular,True
8231,3° EF,10,Masculino,True,True,True,False,Parda,Urbana,Evadido,True,96.6,7.9,Médio,7451.84,0.7,False,False,False,False,Boa,False
8232,6° EF,10,Feminino,False,True,True,False,Amarela,Urbana,Reprovado,False,89.7,7.5,Médio,3451.02,2.6,False,False,False,False,Boa,False
8233,1° EM,7,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,83.2,9.0,Baixo,3123.92,2.9,False,False,False,False,Regular,False
8234,8° EF,10,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,94.2,6.9,Muito baixo,8221.98,2.7,False,False,False,False,Boa,False
8235,2° EF,12,Masculino,False,True,True,True,Parda,Rural,Aprovado,True,90.6,6.2,Médio,1399.51,1.8,False,False,False,False,Boa,False
8236,7° EF,7,Feminino,False,True,False,False,Parda,Urbana,Reprovado,False,88.8,0.1,Baixo,4580.45,2.0,False,False,False,False,Regular,False
8237,9° EF,13,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,86.0,5.1,Muito alto,5478.46,2.0,False,False,False,True,Ruim,False
8238,1° EM,13,Feminino,False,True,True,False,Branca,Urbana,Reprovado,False,86.6,0.5,Alto,3279.8,2.1,False,True,False,False,Boa,False
8239,8° EF,12,Feminino,True,True,True,True,Parda,Urbana,Aprovado,False,95.5,6.9,Médio,8413.6,0.6,False,False,False,True,Boa,False
8240,2° EF,11,Feminino,False,True,False,False,Amarela,Urbana,Aprovado,False,97.6,6.3,Baixo,4048.17,2.5,True,False,False,False,Regular,False
8241,9° EF,14,Feminino,True,True,True,False,Branca,Urbana,Evadido,False,97.1,6.8,Muito baixo,3207.3,2.6,False,False,False,False,Boa,False
8242,9° EF,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,89.0,6.0,Médio,7482.4,1.5,False,False,False,False,Boa,False
8243,1° EF,13,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,93.1,7.8,Alto,3366.35,0.6,False,False,False,False,Regular,False
8244,5° EF,9,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,90.9,8.9,Médio,8886.93,2.9,False,True,False,True,Ruim,False
8245,4° EF,16,Feminino,False,True,False,True,Branca,Urbana,Aprovado,False,79.9,5.7,Alto,1655.43,2.7,False,False,False,False,Ruim,False
8246,8° EF,16,Feminino,False,True,True,False,Preta,Urbana,Evadido,True,98.1,9.4,Baixo,4430.34,1.2,False,False,False,False,Boa,False
8247,3° EF,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,90.7,9.8,Médio,6018.39,1.8,False,True,False,True,Ruim,False
8248,8° EF,14,Feminino,False,True,False,False,Branca,Rural,Aprovado,False,86.5,9.9,Baixo,2729.44,1.6,True,False,False,True,Boa,False
8249,2° EM,16,Feminino,False,True,False,False,Branca,Urbana,Aprovado,True,91.1,7.5,Médio,5235.93,1.0,False,False,False,False,Boa,False
8250,1° EM,17,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,91.2,9.0,Baixo,4709.24,2.6,False,False,False,True,Regular,False
8251,2° EM,14,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,89.8,5.3,Médio,2732.93,3.3,True,False,False,True,Regular,False
8252,3° EM,13,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,99.1,9.8,Médio,7869.36,1.2,False,False,False,False,Boa,False
8253,1° EF,16,Masculino,False,True,False,False,Parda,Rural,Aprovado,False,76.2,8.8,Alto,2751.19,2.1,False,False,False,True,Boa,False
8254,8° EF,12,Masculino,False,True,False,False,Parda,Urbana,Em andamento,False,91.0,9.4,Muito baixo,7042.12,1.5,False,False,True,False,Boa,False
8255,5° EF,11,Feminino,True,True,True,False,Branca,Urbana,Em andamento,False,74.5,6.5,Baixo,6275.6,0.7,True,True,False,True,Regular,True
8256,2° EM,16,Feminino,True,True,False,False,Parda,Rural,Aprovado,False,84.0,2.8,Baixo,5049.43,0.8,False,True,False,False,Boa,False
8257,3° EF,10,Masculino,True,True,True,False,Amarela,Urbana,Reprovado,True,89.5,3.6,Médio,6991.36,2.6,False,False,False,False,Ruim,False
8258,3° EM,7,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,89.2,7.1,Médio,1692.78,2.2,False,False,False,False,Boa,False
8259,8° EF,13,Feminino,True,True,True,False,Parda,Rural,Evadido,False,75.7,6.3,Baixo,1714.2,1.7,False,False,False,True,Boa,False
8260,1° EM,13,Outro,True,True,False,False,Parda,Urbana,Aprovado,False,94.7,5.3,Muito baixo,3141.1,1.9,False,False,False,True,Boa,False
8261,2° EF,9,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,92.4,6.0,Médio,3923.23,2.7,False,False,False,True,Boa,False
8262,3° EF,11,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,93.0,2.8,Muito baixo,6061.29,2.0,False,False,False,True,Boa,False
8263,1° EM,16,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,87.5,9.3,Baixo,8672.39,4.0,False,False,False,False,Boa,False
8264,1° EF,7,Masculino,True,False,True,True,Parda,Urbana,Aprovado,False,84.2,9.9,Baixo,8877.08,3.0,False,False,False,True,Regular,False
8265,1° EM,13,Masculino,False,True,False,False,Branca,Rural,Evadido,False,92.9,8.0,Baixo,1496.88,1.2,True,False,False,False,Ruim,False
8266,1° EF,9,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,99.7,9.2,Baixo,1147.78,3.8,False,False,False,True,Boa,False
8267,8° EF,19,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,86.1,2.1,Alto,5926.65,3.2,False,True,False,True,Regular,False
8268,5° EF,9,Feminino,False,True,False,True,Branca,Urbana,Aprovado,False,89.4,6.4,Muito alto,3902.22,0.4,False,False,False,False,Boa,False
8269,8° EF,16,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,89.5,4.4,Baixo,2704.16,2.9,False,False,False,True,Ruim,False
8270,9° EF,17,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,90.2,5.6,Médio,5005.53,3.9,False,False,False,False,Boa,False
8271,5° EF,11,Feminino,False,True,True,True,Parda,Urbana,Aprovado,False,85.9,6.1,Médio,2662.54,2.4,False,False,False,False,Boa,False
8272,2° EF,7,Feminino,True,True,True,True,Parda,Urbana,Evadido,False,73.9,7.6,Baixo,8689.77,1.0,True,False,False,False,Boa,False
8273,1° EF,15,Feminino,True,True,True,False,Indígena,Urbana,Aprovado,False,83.9,5.9,Baixo,8661.46,2.1,False,False,False,True,Boa,False
8274,8° EF,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,97.1,7.9,Muito alto,9034.98,2.4,False,False,True,False,Boa,False
8275,7° EF,6,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,81.6,5.8,Alto,3346.16,2.0,True,True,False,False,Boa,False
8276,9° EF,13,Feminino,False,True,True,False,Preta,Urbana,Aprovado,True,89.4,9.9,Baixo,4544.14,3.7,False,True,False,False,Ruim,False
8277,7° EF,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,76.7,2.2,Médio,6535.34,4.5,False,False,False,False,Boa,False
8278,6° EF,12,Masculino,True,True,True,True,Não declarada,Rural,Aprovado,True,77.5,3.4,Baixo,3159.81,1.8,False,False,False,False,Regular,False
8279,5° EF,7,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,88.6,8.7,Alto,9007.13,2.5,False,False,False,False,Ruim,False
8280,1° EF,14,Masculino,True,True,False,False,Amarela,Urbana,Em andamento,False,85.7,9.9,Alto,3018.15,2.1,True,False,False,False,Boa,False
8281,4° EF,10,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,92.3,6.8,Médio,6355.41,2.8,False,False,False,False,Boa,False
8282,3° EM,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,89.1,7.2,Médio,8034.54,2.2,False,False,False,False,Boa,False
8283,2° EM,11,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,88.4,6.8,Médio,2803.4,1.9,False,False,True,False,Ruim,False
8284,4° EF,7,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,90.7,7.9,Médio,8262.42,3.1,False,False,False,False,Boa,False
8285,7° EF,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,85.7,9.8,Baixo,7394.38,0.6,False,False,False,True,Boa,False
8286,2° EM,12,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,78.1,6.5,Médio,3151.84,2.0,False,False,True,False,Boa,False
8287,6° EF,19,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,78.0,2.1,Médio,6649.02,3.2,False,False,False,False,Boa,False
8288,1° EF,17,Masculino,False,True,True,False,Preta,Urbana,Reprovado,False,96.5,8.0,Muito baixo,7316.04,2.8,False,False,False,True,Boa,False
8289,1° EF,6,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,91.1,5.1,Médio,5777.54,2.9,True,False,False,False,Regular,False
8290,7° EF,15,Masculino,False,False,True,False,Parda,Urbana,Reprovado,False,83.5,5.9,Alto,3428.31,0.8,False,False,False,False,Boa,False
8291,3° EM,16,Feminino,True,True,True,False,Não declarada,Urbana,Aprovado,False,88.2,8.9,Alto,6221.13,3.7,False,True,False,False,Regular,False
8292,9° EF,11,Masculino,False,True,False,True,Preta,Urbana,Aprovado,False,84.1,6.6,Muito baixo,1476.97,1.0,False,False,False,True,Ruim,False
8293,1° EF,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,84.1,8.6,Médio,3296.41,1.8,False,False,False,True,Boa,False
8294,3° EF,12,Masculino,False,False,True,False,Branca,Urbana,Em andamento,False,91.4,9.8,Médio,2876.59,4.4,False,False,False,False,Boa,False
8295,1° EM,19,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,84.8,8.5,Muito alto,3765.98,2.8,False,False,False,False,Boa,False
8296,1° EM,6,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,78.3,0.4,Baixo,7983.85,1.6,False,False,False,True,Boa,False
8297,8° EF,13,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,94.4,8.9,Baixo,8717.13,1.7,False,False,False,False,Regular,False
8298,8° EF,10,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,91.8,8.9,Baixo,6360.97,1.1,False,False,False,False,Ruim,False
8299,1° EF,11,Masculino,False,True,True,False,Amarela,Urbana,Reprovado,False,88.0,6.0,Médio,6047.58,1.6,False,False,False,False,Regular,False
8300,1° EM,7,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,88.3,6.6,Muito alto,6814.39,2.0,False,False,False,False,Ruim,False
8301,1° EM,11,Feminino,False,True,False,False,Preta,Urbana,Aprovado,False,90.1,6.1,Médio,2066.44,2.5,False,False,False,False,Regular,False
8302,4° EF,12,Masculino,False,False,True,False,Preta,Urbana,Aprovado,False,83.7,9.9,Baixo,1408.57,2.1,False,False,False,False,Regular,False
8303,9° EF,14,Masculino,False,False,True,False,Parda,Urbana,Em andamento,False,79.9,5.4,Baixo,1384.61,1.7,False,True,False,False,Ruim,False
8304,3° EF,11,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,98.5,1.1,Muito baixo,1948.93,3.0,False,False,True,False,Boa,False
8305,1° EF,14,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,88.8,7.6,Médio,8058.6,2.2,True,False,False,False,Ruim,False
8306,3° EF,18,Masculino,True,True,True,False,Não declarada,Rural,Aprovado,False,90.3,9.6,Muito baixo,4559.78,2.4,False,False,False,True,Regular,False
8307,3° EF,7,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,89.0,5.5,Baixo,3274.59,1.3,False,False,False,False,Regular,False
8308,5° EF,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,87.4,8.5,Médio,2800.43,2.2,False,False,True,False,Boa,False
8309,6° EF,9,Feminino,False,True,True,False,Parda,Rural,Evadido,True,76.2,6.3,Muito baixo,2880.83,3.6,False,False,False,False,Boa,False
8310,7° EF,16,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,86.3,4.8,Médio,3551.67,2.9,False,False,False,True,Boa,False
8311,6° EF,17,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,98.8,8.4,Muito alto,5979.1,2.1,False,False,False,True,Boa,False
8312,4° EF,8,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,86.4,8.6,Alto,1762.83,1.0,False,False,False,False,Boa,False
8313,1° EF,9,Feminino,True,True,True,False,Parda,Urbana,Em andamento,False,97.9,8.8,Alto,7085.4,1.3,False,True,True,False,Boa,False
8314,8° EF,18,Outro,False,True,True,False,Parda,Urbana,Aprovado,False,89.1,9.8,Baixo,8100.16,1.1,False,False,False,False,Regular,False
8315,5° EF,19,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,88.9,6.6,Baixo,8212.83,2.6,True,False,False,False,Boa,False
8316,4° EF,18,Masculino,True,True,True,False,Preta,Rural,Aprovado,False,73.1,3.3,Baixo,1187.26,3.2,False,True,False,True,Regular,True
8317,2° EM,17,Feminino,True,True,True,False,Amarela,Urbana,Evadido,False,99.0,1.2,Médio,8858.74,2.4,False,True,False,False,Boa,False
8318,9° EF,13,Masculino,True,True,True,False,Amarela,Urbana,Aprovado,False,86.4,6.2,Muito alto,2764.41,2.8,False,False,False,False,Ruim,False
8319,2° EM,10,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,75.3,2.3,Médio,1724.6,1.9,False,False,False,True,Boa,False
8320,6° EF,7,Feminino,True,True,False,False,Branca,Urbana,Aprovado,False,73.2,6.2,Alto,3130.63,2.5,False,False,False,False,Regular,False
8321,2° EF,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,95.3,7.9,Médio,8046.2,1.6,False,False,True,False,Boa,False
8322,9° EF,14,Feminino,True,True,True,False,Branca,Rural,Reprovado,False,78.7,6.0,Médio,7646.24,1.7,True,False,True,True,Boa,False
8323,3° EF,11,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,81.2,4.4,Baixo,3117.14,1.7,False,False,True,False,Boa,False
8324,6° EF,9,Masculino,True,True,True,False,Parda,Rural,Em andamento,False,79.2,3.4,Muito alto,7240.92,0.0,False,False,False,True,Regular,False
8325,1° EF,18,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,89.3,7.7,Baixo,7808.15,1.8,False,False,False,True,Boa,False
8326,1° EM,18,Feminino,True,True,True,False,Parda,Urbana,Reprovado,False,77.2,5.5,Médio,6219.23,1.9,True,False,False,False,Boa,False
8327,2° EF,16,Masculino,False,True,True,False,Branca,Rural,Evadido,False,91.8,6.2,Médio,6340.74,1.9,False,False,False,False,Regular,False
8328,2° EM,18,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,89.7,5.7,Médio,5433.69,1.2,True,False,False,True,Boa,False
8329,2° EM,19,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,90.6,7.3,Baixo,7138.09,3.0,False,False,False,True,Regular,False
8330,6° EF,15,Feminino,True,False,True,True,Parda,Rural,Aprovado,False,97.3,6.5,Médio,3473.93,3.0,True,False,False,True,Regular,False
8331,9° EF,15,Masculino,True,True,False,False,Parda,Rural,Aprovado,False,94.3,6.2,Baixo,4839.36,1.8,False,True,False,False,Regular,False
8332,8° EF,10,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,83.3,6.2,Alto,5534.34,0.6,False,False,False,False,Boa,False
8333,1° EM,7,Masculino,True,True,True,False,Preta,Rural,Aprovado,False,97.2,9.2,Médio,1186.94,4.3,True,False,False,False,Boa,False
8334,6° EF,11,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,97.1,4.1,Baixo,4576.79,3.7,False,False,False,False,Regular,False
8335,1° EM,15,Feminino,False,True,False,False,Parda,Rural,Aprovado,False,87.0,6.1,Baixo,4342.66,2.2,False,False,False,False,Boa,False
8336,6° EF,11,Feminino,False,True,True,False,Amarela,Urbana,Aprovado,False,94.3,9.7,Baixo,8975.53,1.4,False,False,False,True,Boa,False
8337,3° EM,9,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,91.8,7.7,Alto,5241.79,1.7,False,False,False,False,Regular,False
8338,6° EF,6,Masculino,True,False,False,False,Não declarada,Rural,Aprovado,False,95.6,8.2,Médio,4324.7,2.1,False,False,False,False,Ruim,False
8339,6° EF,7,Feminino,True,True,False,False,Preta,Urbana,Em andamento,False,85.8,1.0,Médio,3733.74,1.8,False,False,False,False,Ruim,False
8340,1° EM,17,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,89.2,8.9,Baixo,7315.6,3.4,False,False,True,False,Regular,False
8341,1° EM,15,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,90.3,8.5,Alto,7844.95,2.5,False,False,True,True,Boa,False
8342,7° EF,13,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,91.8,2.3,Alto,6937.6,0.8,False,True,False,False,Ruim,False
8343,3° EF,7,Feminino,False,True,True,True,Parda,Rural,Reprovado,False,98.4,0.6,Médio,3887.4,1.0,False,False,False,True,Regular,False
8344,6° EF,6,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,94.8,8.7,Muito baixo,8059.51,3.0,False,False,False,False,Boa,False
8345,3° EM,15,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,82.2,8.0,Médio,8996.42,2.0,False,True,False,True,Regular,False
8346,9° EF,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,88.0,6.9,Muito baixo,1144.78,1.2,True,True,False,False,Boa,False
8347,1° EM,15,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,84.0,8.9,Médio,1803.46,1.9,False,False,False,True,Boa,False
8348,1° EF,7,Feminino,False,True,True,False,Branca,Rural,Reprovado,False,98.6,6.2,Médio,7260.79,2.6,False,False,False,True,Boa,False
8349,6° EF,18,Masculino,True,False,True,False,Parda,Urbana,Aprovado,True,82.5,9.3,Médio,7127.07,0.7,False,False,False,True,Boa,False
8350,8° EF,8,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,74.6,5.8,Muito baixo,1836.48,1.9,False,False,False,False,Boa,False
8351,1° EM,17,Masculino,True,False,True,False,Parda,Urbana,Aprovado,False,90.6,7.6,Médio,3573.87,2.5,False,False,False,False,Boa,False
8352,1° EF,10,Masculino,False,True,False,False,Branca,Rural,Reprovado,False,88.4,1.7,Alto,1856.19,2.0,False,False,False,True,Regular,False
8353,2° EM,7,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,77.0,7.5,Baixo,7999.58,2.5,False,False,False,True,Ruim,False
8354,7° EF,8,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,91.8,2.1,Médio,4079.19,1.2,False,False,False,False,Regular,False
8355,3° EF,15,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,72.3,8.3,Muito alto,3006.11,1.4,False,False,True,True,Boa,False
8356,4° EF,13,Masculino,False,False,False,False,Parda,Urbana,Reprovado,False,85.8,6.8,Alto,3371.31,0.2,False,False,False,False,Boa,False
8357,4° EF,13,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,81.1,9.4,Muito alto,7980.82,1.3,True,False,False,False,Boa,False
8358,7° EF,19,Feminino,False,True,True,False,Amarela,Urbana,Aprovado,True,96.4,3.8,Alto,5538.92,1.7,False,True,False,True,Ruim,False
8359,1° EF,13,Masculino,True,True,False,False,Branca,Urbana,Reprovado,False,97.1,8.7,Médio,6614.67,4.7,False,False,False,False,Regular,False
8360,2° EF,9,Feminino,False,True,False,False,Não declarada,Urbana,Aprovado,False,88.2,3.9,Baixo,3592.68,4.0,False,False,False,False,Regular,False
8361,1° EM,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,95.7,8.9,Muito baixo,8676.15,3.3,False,False,True,True,Boa,False
8362,2° EF,17,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,88.6,6.5,Baixo,6558.38,1.6,False,False,False,False,Boa,False
8363,3° EF,17,Feminino,False,True,True,False,Branca,Urbana,Em andamento,False,96.8,7.4,Baixo,8712.19,3.2,False,False,False,False,Boa,False
8364,6° EF,19,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,94.7,9.1,Baixo,4287.11,0.7,True,True,False,False,Boa,False
8365,7° EF,13,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,73.7,1.9,Médio,8338.37,1.9,False,False,False,True,Boa,True
8366,1° EM,14,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,90.1,8.9,Muito baixo,2268.46,2.9,False,False,False,False,Boa,False
8367,6° EF,10,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,91.0,5.0,Baixo,6034.13,1.7,False,False,True,False,Regular,False
8368,1° EM,8,Masculino,False,True,True,True,Parda,Urbana,Em andamento,False,89.9,6.3,Baixo,6087.1,3.3,False,False,False,True,Boa,False
8369,8° EF,10,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,79.1,8.3,Alto,1868.54,1.4,False,False,False,True,Ruim,False
8370,2° EF,11,Masculino,True,True,True,False,Branca,Urbana,Em andamento,False,96.1,2.6,Médio,8800.33,1.7,True,False,False,False,Boa,False
8371,2° EF,11,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,96.6,6.6,Baixo,3301.78,2.5,False,True,False,True,Boa,False
8372,6° EF,8,Feminino,True,False,True,False,Branca,Urbana,Aprovado,False,84.9,9.3,Médio,4100.01,0.4,False,True,False,False,Boa,False
8373,5° EF,15,Masculino,False,True,False,False,Parda,Urbana,Aprovado,False,75.0,8.5,Médio,4165.77,2.8,False,False,False,False,Ruim,False
8374,9° EF,13,Masculino,True,True,False,False,Amarela,Urbana,Aprovado,False,86.4,4.0,Alto,1175.27,3.2,False,False,False,True,Boa,False
8375,7° EF,16,Masculino,False,True,True,False,Indígena,Rural,Aprovado,False,99.8,6.3,Médio,6183.76,2.0,False,False,True,False,Boa,False
