id_aluno,etapa_ensino,evasao,sexo,idade,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,trabalho_domestico_excessivo,problemas_de_saude,violencia_domestica,gravidez_na_adolescencia,apoio_familiar,comportamento_em_sala,aceitacao_pelos_pares,necessita_assistencia_social,expectativa_retorno,fator_desencadeador_presente,violencia_na_comunidade,engajamento_com_a_escola,infraestrutura_escolar,disponibilidade_material_didatico,flexibilidade_pedagogica,qualidade_pedagogica_percebida,pontuacao_risco,evasao_confirmada
410,2° EF,False,Feminino,16,False,True,True,False,Parda,Rural,Evadido,False,87.0,7.6,Baixo,4169.88,1.7,True,False,False,False,False,Médio,Ruim,Alta,False,Média,False,False,Moderado,Boa,Parcial,Alta,Boa,0.347153668970056,False
411,4° EF,False,Feminino,18,False,True,True,False,Parda,Urbana,Aprovado,False,92.0,5.6,Baixo,4716.43,1.1,False,False,False,False,False,Alto,Regular,Média,False,Alta,False,True,Moderado,Regular,Completa,Alta,Regular,0.2566633761105627,False
412,3° EM,False,Masculino,6,True,True,False,False,Parda,Urbana,Aprovado,False,78.2,5.8,Baixo,8960.85,4.7,False,False,False,False,False,Alto,Regular,Média,False,Baixa,False,False,Baixo,Boa,Completa,Baixa,Regular,0.31490621915103656,False
413,3° EM,False,Masculino,15,False,False,False,False,Parda,Rural,Evadido,False,87.7,5.3,Baixo,3933.1,2.2,False,False,False,False,False,Baixo,Bom,Alta,False,Média,False,False,Moderado,Boa,Completa,Alta,Regular,0.29269496544916096,True
414,7° EF,False,Masculino,6,False,True,True,False,Indígena,Urbana,Evadido,False,70.1,7.5,Baixo,4745.92,1.1,False,True,False,False,False,Alto,Regular,Média,False,Média,True,False,Alto,Regular,Parcial,Média,Boa,0.2709772951628826,True
415,8° EF,False,Masculino,11,False,True,True,False,Parda,Urbana,Aprovado,False,88.1,6.0,Muito alto,2204.29,2.9,False,False,False,False,True,Alto,Bom,Média,True,Alta,False,True,Baixo,Regular,Completa,Alta,Boa,0.2561697926949655,False
416,6° EF,False,Feminino,8,False,True,True,False,Preta,Urbana,Evadido,False,98.8,9.2,Médio,1521.9,2.8,False,False,False,False,False,Baixo,Bom,Alta,True,Alta,False,False,Moderado,Boa,Completa,Alta,Boa,0.04540967423494576,False
417,4° EF,False,Feminino,16,False,True,True,False,Preta,Rural,Aprovado,False,85.4,7.5,Baixo,7323.91,1.8,False,False,False,False,False,Alto,Bom,Baixa,True,Alta,False,False,Alto,Boa,Completa,Alta,Regular,0.19545903257650543,True
418,4° EF,False,Feminino,16,True,True,True,False,Parda,Urbana,Evadido,False,71.6,5.2,Médio,5691.05,2.8,False,False,False,False,False,Baixo,Regular,Baixa,False,Alta,False,False,Alto,Regular,Completa,Alta,Ruim,0.37709772951628834,True
419,9° EF,False,Outro,16,False,True,False,False,Parda,Rural,Aprovado,True,70.6,5.8,Baixo,7206.63,1.2,False,False,False,False,False,Alto,Ruim,Baixa,True,Alta,False,False,Baixo,Regular,Completa,Alta,Boa,0.5169463639355052,True
420,9° EF,False,Feminino,7,False,True,False,False,Branca,Urbana,Reprovado,False,85.5,1.4,Alto,2334.68,1.5,False,False,False,False,False,Baixo,Bom,Média,False,Alta,False,False,Alto,Boa,Completa,Baixa,Boa,0.49605133267522217,False
421,1° EM,False,Feminino,15,False,True,True,False,Parda,Urbana,Aprovado,False,79.0,9.9,Médio,5700.19,0.0,False,True,False,False,False,Baixo,Regular,Alta,False,Alta,False,True,Moderado,Boa,Insuficiente,Média,Ruim,0.10858835143139191,False
422,1° EM,False,Masculino,8,False,True,False,False,Preta,Urbana,Reprovado,False,69.4,5.1,Baixo,3162.4,0.7,True,False,True,False,False,Alto,Bom,Baixa,False,Média,False,False,Moderado,Boa,Parcial,Média,Boa,0.5574202040144786,True
423,2° EF,False,Masculino,15,False,True,True,True,Parda,Rural,Aprovado,False,93.5,2.0,Baixo,2958.38,3.8,False,False,False,False,False,Médio,Bom,Média,False,Baixa,False,False,Alto,Regular,Completa,Alta,Boa,0.42694965449160915,False
424,6° EF,False,Masculino,11,False,True,False,False,Parda,Urbana,Aprovado,False,87.1,7.4,Baixo,1231.33,3.6,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Alto,Regular,Completa,Baixa,Regular,0.19200394866732481,False
425,1° EF,False,Masculino,15,True,True,False,False,Parda,Urbana,Evadido,False,83.0,7.3,Médio,2178.97,2.1,False,False,False,False,False,Alto,Bom,Alta,False,Baixa,False,False,Alto,Boa,Completa,Média,Ruim,0.21717670286278387,False
426,7° EF,False,Masculino,6,True,True,True,False,Preta,Rural,Em andamento,False,97.0,8.1,Baixo,3606.06,3.7,False,False,False,False,False,Médio,Regular,Média,True,Alta,True,False,Alto,Boa,Parcial,Alta,Regular,0.10858835143139194,False
427,6° EF,False,Masculino,11,False,True,False,False,Parda,Urbana,Evadido,False,77.1,8.0,Alto,2071.6,1.8,False,False,False,False,False,Alto,Regular,Média,False,Média,False,False,Baixo,Regular,Parcial,Baixa,Regular,0.21174728529121425,False
428,2° EM,True,Masculino,17,True,True,False,False,Parda,Urbana,Evadido,True,91.4,5.4,Baixo,3369.86,2.8,True,False,False,False,False,Médio,Ruim,Baixa,False,Média,False,False,Moderado,Boa,Completa,Alta,Ruim,0.5985521553142482,False
429,5° EF,False,Feminino,12,True,True,False,False,Branca,Urbana,Reprovado,False,83.7,4.7,Médio,3600.99,2.1,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,False,Alto,Regular,Completa,Média,Regular,0.3420533070088846,True
430,2° EF,False,Outro,19,False,True,True,False,Parda,Urbana,Reprovado,False,96.7,9.7,Muito baixo,2178.84,1.9,False,False,False,False,False,Médio,Ruim,Baixa,False,Alta,True,False,Alto,Boa,Completa,Média,Boa,0.031095755182625893,False
431,2° EF,False,Feminino,11,False,True,True,False,Branca,Urbana,Aprovado,False,90.2,9.4,Baixo,2727.24,1.8,False,False,False,False,False,Médio,Bom,Média,False,Baixa,True,False,Alto,Boa,Completa,Média,Boa,0.07798617966436326,False
432,1° EM,False,Feminino,14,False,True,True,False,Parda,Urbana,Aprovado,False,95.1,1.7,Médio,5826.8,3.1,False,False,False,True,False,Médio,Ruim,Média,True,Alta,False,False,Alto,Ruim,Completa,Baixa,Regular,0.7629154327081278,True
433,8° EF,False,Feminino,9,False,True,True,False,Branca,Urbana,Aprovado,False,99.5,6.3,Médio,1650.2,2.2,False,False,False,False,False,Médio,Ruim,Alta,False,Baixa,False,False,Baixo,Ruim,Parcial,Alta,Boa,0.18509378084896352,True
434,2° EF,False,Masculino,9,False,True,True,False,Preta,Urbana,Aprovado,True,83.0,5.3,Baixo,8018.0,2.7,False,False,False,False,False,Baixo,Ruim,Média,False,Alta,True,True,Baixo,Regular,Completa,Média,Ruim,0.48042119118130977,False
435,2° EF,False,Feminino,13,False,True,False,False,Não declarada,Urbana,Em andamento,True,98.7,9.4,Médio,8808.13,3.0,False,False,False,False,False,Alto,Regular,Baixa,False,Alta,False,True,Alto,Boa,Completa,Baixa,Ruim,0.20055939453767688,True
436,9° EF,False,Feminino,6,True,False,True,False,Branca,Urbana,Aprovado,False,85.5,5.3,Médio,3107.41,2.4,False,False,False,False,False,Médio,Regular,Alta,True,Média,False,False,Moderado,Boa,Parcial,Alta,Regular,0.30355380059230014,False
437,1° EF,False,Masculino,18,False,True,True,False,Parda,Urbana,Em andamento,False,85.4,1.2,Médio,4729.27,1.0,True,False,False,True,False,Médio,Regular,Alta,False,Baixa,False,False,Alto,Boa,Parcial,Média,Boa,1.0,True
438,1° EM,False,Masculino,12,False,True,True,False,Não declarada,Urbana,Aprovado,False,84.4,6.3,Baixo,1315.94,0.6,False,False,False,False,False,Alto,Regular,Baixa,False,Média,False,False,Moderado,Regular,Completa,Alta,Boa,0.2596248766041461,False
439,9° EF,False,Feminino,8,False,True,False,False,Preta,Rural,Aprovado,False,88.9,9.1,Médio,6249.58,2.1,False,False,False,False,False,Alto,Regular,Média,True,Média,False,False,Alto,Regular,Completa,Baixa,Regular,0.09921026653504443,False
440,2° EF,False,Masculino,13,False,True,False,False,Branca,Urbana,Reprovado,True,78.7,6.6,Médio,4440.79,1.8,True,False,False,False,False,Baixo,Ruim,Alta,True,Alta,False,False,Moderado,Regular,Completa,Alta,Regular,0.6020072392234289,True
441,2° EF,False,Masculino,8,False,True,True,False,Parda,Urbana,Aprovado,False,89.1,5.9,Médio,3293.33,2.1,False,False,False,False,False,Alto,Regular,Média,False,Média,False,False,Alto,Regular,Completa,Média,Boa,0.2561697926949655,False
442,3° EM,False,Feminino,17,False,False,True,False,Branca,Urbana,Aprovado,False,88.9,7.5,Médio,2789.09,2.0,False,False,False,False,False,Alto,Bom,Média,True,Alta,True,False,Moderado,Boa,Completa,Média,Regular,0.17818361303060218,True
443,5° EF,False,Masculino,17,False,True,False,False,Branca,Urbana,Aprovado,False,93.6,4.4,Alto,6355.76,4.6,True,False,False,False,False,Médio,Regular,Alta,True,Alta,False,False,Baixo,Boa,Parcial,Média,Boa,0.47252385653175394,False
444,5° EF,False,Masculino,8,False,True,False,False,Branca,Urbana,Aprovado,False,95.3,6.4,Baixo,4459.06,0.7,False,True,True,False,False,Médio,Regular,Baixa,False,Baixa,False,False,Moderado,Regular,Completa,Alta,Regular,0.20088845014807508,False
445,1° EM,False,Feminino,7,False,True,False,False,Amarela,Urbana,Aprovado,False,86.7,3.5,Médio,2572.33,0.0,True,True,False,False,False,Médio,Bom,Baixa,False,Média,False,False,Alto,Boa,Completa,Alta,Boa,0.5510036196117144,True
446,3° EM,False,Feminino,13,False,True,False,False,Preta,Urbana,Aprovado,False,83.4,5.1,Médio,6635.6,2.3,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,True,Baixo,Regular,Completa,Alta,Ruim,0.3237907206317868,True
447,3° EM,False,Feminino,9,False,True,True,False,Não declarada,Urbana,Em andamento,False,82.2,7.7,Médio,5646.3,1.6,False,False,False,False,False,Baixo,Regular,Alta,False,Alta,False,True,Moderado,Boa,Parcial,Alta,Ruim,0.20138203356367226,False
448,9° EF,False,Masculino,7,False,True,True,False,Parda,Urbana,Aprovado,False,80.2,5.2,Baixo,7988.0,2.3,False,False,False,False,False,Médio,Bom,Média,True,Média,False,False,Moderado,Regular,Completa,Média,Ruim,0.33464955577492594,False
449,5° EF,False,Masculino,9,False,True,True,False,Parda,Rural,Aprovado,False,73.4,1.5,Médio,2076.36,2.6,True,False,False,False,False,Médio,Ruim,Alta,True,Alta,True,False,Alto,Regular,Completa,Média,Regular,0.715366897005594,True
450,2° EF,False,Feminino,7,False,True,True,False,Parda,Urbana,Reprovado,False,84.4,4.6,Baixo,7405.72,3.3,False,False,False,False,False,Baixo,Regular,Alta,True,Média,False,False,Baixo,Regular,Parcial,Baixa,Boa,0.34353405725567626,False
451,1° EM,False,Feminino,16,False,True,True,False,Branca,Urbana,Reprovado,False,82.5,2.4,Médio,6511.24,0.5,True,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Baixo,Boa,Parcial,Média,Boa,0.6260282987824942,True
452,7° EF,False,Masculino,6,False,True,True,False,Amarela,Rural,Aprovado,False,98.9,1.5,Médio,2056.7,1.4,False,False,False,False,False,Baixo,Bom,Alta,False,Alta,False,True,Alto,Regular,Completa,Baixa,Boa,0.4249753208292202,True
453,6° EF,False,Feminino,6,False,True,True,False,Parda,Urbana,Aprovado,True,89.2,7.5,Baixo,6681.15,2.4,False,False,False,False,False,Alto,Bom,Alta,True,Alta,False,True,Alto,Boa,Completa,Alta,Regular,0.34123066798288915,False
454,2° EM,False,Masculino,15,True,False,True,False,Branca,Urbana,Reprovado,False,84.5,7.6,Baixo,4661.09,2.8,False,False,False,False,False,Alto,Bom,Média,False,Baixa,True,False,Alto,Regular,Parcial,Média,Ruim,0.19496544916090824,True
455,2° EF,False,Feminino,11,True,True,True,False,Branca,Urbana,Reprovado,False,89.7,8.6,Baixo,8676.41,4.2,True,True,False,False,False,Alto,Bom,Alta,False,Média,False,False,Alto,Ruim,Completa,Média,Regular,0.28446857518920704,False
456,6° EF,False,Feminino,13,False,True,True,False,Parda,Urbana,Evadido,False,78.1,8.7,Muito alto,2268.86,3.0,False,False,False,False,False,Médio,Bom,Alta,False,Média,False,False,Moderado,Boa,Completa,Baixa,Boa,0.1722606120434354,False
457,1° EF,False,Outro,10,False,True,True,False,Parda,Urbana,Aprovado,False,86.8,5.4,Baixo,6266.51,1.9,False,False,False,False,False,Alto,Bom,Média,True,Baixa,False,False,Moderado,Boa,Parcial,Alta,Regular,0.2922013820335637,True
458,6° EF,False,Masculino,6,False,True,True,False,Amarela,Urbana,Em andamento,False,90.7,4.6,Baixo,4186.0,1.1,False,False,False,False,False,Alto,Regular,Alta,False,Média,False,False,Baixo,Boa,Completa,Baixa,Boa,0.3124383020730504,False
459,1° EF,False,Feminino,7,True,True,True,False,Branca,Urbana,Aprovado,False,87.8,5.7,Alto,8770.76,1.4,False,False,False,False,False,Baixo,Regular,Alta,False,Baixa,False,False,Alto,Boa,Completa,Alta,Boa,0.27245804540967433,False
460,2° EF,False,Feminino,6,False,False,True,False,Parda,Urbana,Aprovado,False,85.8,8.0,Baixo,3771.21,1.4,False,False,False,False,False,Alto,Bom,Baixa,True,Alta,False,True,Moderado,Boa,Parcial,Alta,Ruim,0.1688055281342547,False
461,2° EF,False,Masculino,13,False,True,True,False,Branca,Urbana,Aprovado,False,99.8,9.2,Médio,8813.6,2.7,True,False,False,False,False,Alto,Regular,Alta,False,Baixa,False,True,Moderado,Boa,Completa,Média,Boa,0.20500164527805206,True
462,8° EF,False,Outro,18,False,True,True,False,Branca,Rural,Aprovado,False,96.5,9.6,Baixo,8329.47,2.3,False,False,False,True,False,Baixo,Bom,Média,False,Alta,False,True,Alto,Boa,Parcial,Média,Ruim,0.3660743665679501,True
463,9° EF,False,Masculino,19,True,True,True,False,Parda,Urbana,Aprovado,False,90.6,1.3,Baixo,3295.92,0.7,False,False,True,False,False,Alto,Regular,Alta,True,Alta,False,False,Moderado,Boa,Completa,Alta,Boa,0.47581441263573543,False
464,7° EF,False,Masculino,13,True,True,False,False,Parda,Rural,Aprovado,False,89.5,5.5,Médio,7548.29,1.6,False,True,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Moderado,Ruim,Parcial,Baixa,Regular,0.273938795656466,False
465,3° EM,False,Feminino,6,False,True,True,False,Amarela,Urbana,Aprovado,False,90.6,9.8,Alto,9080.14,2.9,False,False,False,False,False,Médio,Ruim,Média,False,Baixa,False,True,Baixo,Regular,Completa,Alta,Boa,0.0562685093780849,False
466,5° EF,False,Masculino,13,False,True,True,False,Parda,Urbana,Aprovado,False,80.4,5.7,Médio,3154.59,2.4,False,False,False,False,False,Alto,Bom,Média,True,Média,False,True,Baixo,Boa,Completa,Alta,Boa,0.30898321816386976,True
467,4° EF,False,Outro,14,False,True,True,False,Não declarada,Urbana,Evadido,True,85.7,8.3,Médio,4623.05,2.6,False,False,False,False,False,Baixo,Regular,Média,True,Alta,False,False,Moderado,Boa,Parcial,Média,Boa,0.3190194142810135,False
468,2° EM,False,Feminino,16,False,False,True,False,Parda,Urbana,Aprovado,False,71.6,5.7,Médio,5288.26,2.4,False,False,False,False,False,Alto,Bom,Baixa,False,Média,False,False,Moderado,Boa,Parcial,Alta,Boa,0.3524185587364265,False
469,3° EF,False,Masculino,7,False,True,True,False,Parda,Urbana,Aprovado,False,87.5,8.7,Baixo,3491.71,3.6,False,False,True,False,False,Médio,Bom,Alta,False,Média,True,False,Alto,Regular,Parcial,Média,Boa,0.1258637709772952,False
470,3° EM,False,Feminino,8,False,True,False,False,Branca,Urbana,Aprovado,False,88.9,9.4,Baixo,1261.15,2.2,False,False,False,False,False,Médio,Ruim,Baixa,False,Alta,False,True,Alto,Boa,Parcial,Alta,Boa,0.08440276406712731,False
471,1° EF,False,Feminino,19,False,True,False,False,Parda,Rural,Aprovado,False,81.3,5.9,Médio,2895.11,1.6,False,False,False,False,False,Alto,Regular,Alta,False,Média,False,False,Moderado,Boa,Completa,Baixa,Boa,0.2946692991115499,False
472,3° EM,False,Masculino,16,False,True,True,False,Branca,Urbana,Reprovado,False,98.8,8.1,Baixo,3388.07,1.1,False,False,False,False,False,Alto,Bom,Média,True,Média,True,False,Moderado,Boa,Completa,Média,Boa,0.0997038499506417,False
473,1° EF,False,Feminino,15,False,True,False,False,Parda,Urbana,Aprovado,False,97.2,9.8,Baixo,4677.46,2.2,False,False,False,False,True,Alto,Bom,Média,False,Alta,True,True,Baixo,Boa,Completa,Média,Boa,0.023692003948667276,False
474,2° EM,False,Feminino,16,False,True,True,False,Branca,Rural,Aprovado,False,92.7,9.2,Alto,2504.08,0.4,True,False,False,False,False,Médio,Bom,Alta,False,Média,False,False,Alto,Regular,Parcial,Média,Regular,0.24004606778545584,False
475,7° EF,False,Masculino,10,True,True,True,False,Parda,Urbana,Aprovado,False,88.7,9.5,Médio,8104.3,1.8,False,False,False,False,False,Médio,Bom,Alta,False,Alta,False,False,Moderado,Boa,Insuficiente,Média,Boa,0.08045409674234946,False
476,3° EM,False,Masculino,8,False,True,True,False,Amarela,Urbana,Aprovado,False,96.2,5.1,Baixo,6761.63,1.8,False,False,False,False,False,Alto,Ruim,Baixa,True,Alta,False,False,Moderado,Regular,Completa,Alta,Regular,0.2606120434353406,False
477,1° EF,False,Masculino,14,False,True,True,False,Parda,Urbana,Aprovado,False,77.7,6.3,Alto,1818.94,0.6,True,False,False,False,False,Alto,Ruim,Alta,True,Alta,False,False,Moderado,Regular,Parcial,Média,Regular,0.4572227706482397,False
478,7° EF,False,Masculino,9,False,True,True,False,Parda,Urbana,Aprovado,False,94.3,6.5,Médio,6324.41,1.1,True,False,False,False,False,Médio,Bom,Baixa,False,Média,False,False,Alto,Boa,Completa,Média,Boa,0.3654162553471538,True
479,3° EM,False,Masculino,7,True,True,True,False,Branca,Urbana,Aprovado,False,77.5,6.3,Alto,6352.83,2.8,False,False,False,False,False,Baixo,Ruim,Alta,True,Média,False,False,Alto,Ruim,Parcial,Média,Ruim,0.2936821322803554,True
480,7° EF,False,Masculino,17,False,True,True,False,Parda,Urbana,Em andamento,False,94.3,3.7,Alto,8766.03,2.2,False,False,False,False,False,Alto,Regular,Média,True,Alta,False,True,Moderado,Boa,Completa,Alta,Ruim,0.33909180651530113,True
481,8° EF,False,Masculino,11,True,True,False,False,Não declarada,Urbana,Aprovado,False,82.7,5.4,Baixo,1163.49,2.1,False,False,False,True,False,Médio,Ruim,Alta,False,Média,False,False,Alto,Regular,Completa,Média,Boa,0.6414939124712077,True
482,9° EF,True,Feminino,14,False,True,False,False,Parda,Rural,Evadido,False,86.3,3.7,Médio,847.48,3.3,False,False,False,False,False,Baixo,Regular,Baixa,True,Média,False,False,Moderado,Boa,Insuficiente,Média,Regular,0.37857847976308007,True
483,6° EF,False,Masculino,9,False,True,True,False,Parda,Urbana,Evadido,False,98.2,5.4,Médio,8539.28,2.1,False,False,False,False,False,Alto,Regular,Alta,False,Alta,False,False,Moderado,Boa,Parcial,Baixa,Boa,0.23593287265547877,False
484,8° EF,False,Feminino,14,False,True,False,False,Branca,Urbana,Aprovado,False,78.5,9.1,Baixo,8573.91,3.2,False,True,False,False,False,Médio,Bom,Alta,False,Média,True,False,Alto,Boa,Completa,Média,Boa,0.15054294175715702,False
485,7° EF,False,Masculino,8,True,True,True,False,Parda,Rural,Aprovado,False,87.2,8.3,Médio,6886.65,2.1,False,False,True,False,False,Alto,Bom,Média,False,Baixa,False,False,Moderado,Boa,Completa,Alta,Ruim,0.1470878578479763,False
486,2° EM,False,Masculino,7,False,True,True,False,Branca,Urbana,Aprovado,False,99.4,6.8,Médio,7246.98,0.5,False,False,False,False,False,Médio,Regular,Baixa,False,Alta,False,False,Alto,Ruim,Parcial,Alta,Regular,0.16090819348469892,True
487,1° EF,False,Feminino,9,False,True,True,False,Branca,Urbana,Aprovado,False,87.6,6.4,Médio,1869.05,3.6,True,False,False,False,False,Alto,Ruim,Alta,True,Baixa,False,False,Baixo,Boa,Completa,Alta,Boa,0.4034221783481409,True
488,4° EF,False,Outro,15,False,True,True,False,Branca,Urbana,Aprovado,True,96.0,5.9,Médio,5237.97,2.4,False,False,False,False,False,Alto,Ruim,Média,False,Baixa,False,False,Moderado,Boa,Completa,Média,Boa,0.38664034221783483,False
489,3° EM,False,Feminino,9,False,True,True,False,Parda,Urbana,Aprovado,False,89.9,1.0,Médio,2986.46,1.4,False,False,False,False,False,Alto,Bom,Média,False,Alta,False,False,Alto,Boa,Completa,Média,Ruim,0.49407699901283325,False
490,2° EM,False,Masculino,16,False,True,False,False,Branca,Urbana,Em andamento,False,85.2,0.2,Alto,2584.76,0.7,False,False,False,False,True,Alto,Bom,Média,True,Alta,False,False,Baixo,Regular,Insuficiente,Média,Boa,0.5567620927936823,True
491,6° EF,False,Outro,18,False,True,False,False,Branca,Urbana,Reprovado,False,83.0,7.7,Médio,7602.22,2.4,False,False,False,False,True,Alto,Regular,Média,True,Baixa,True,False,Baixo,Boa,Completa,Alta,Boa,0.1974333662388944,False
492,8° EF,False,Feminino,12,True,True,True,False,Branca,Urbana,Aprovado,False,80.5,9.5,Alto,2216.44,1.9,False,False,False,False,False,Médio,Bom,Baixa,True,Média,True,False,Alto,Boa,Parcial,Baixa,Ruim,0.12092793682132282,False
493,4° EF,False,Feminino,6,False,True,False,False,Preta,Urbana,Aprovado,False,93.6,7.5,Médio,4877.27,3.6,False,False,False,False,False,Alto,Bom,Alta,False,Baixa,True,False,Moderado,Boa,Completa,Baixa,Ruim,0.15498519249753212,False
